index	#1 Label	#2 ImageID	#3 String
15480	neutral	15480.jpg	Looking for a job? We can help you.	
15481	neutral	15481.jpg	What is YOUR business worth? Attend our Sept 24 seminar	
15484	neutral	15484.jpg	Role Neutral Salsa & Bachata Class	
15493	neutral	15493.jpg	Yum yum returns to today-Sunday.	
15494	neutral	15494.jpg	A very pink very butterflied bicycle for a very happy lady!	
15502	neutral	15502.jpg	Found the Diner en Blanc holding pen	
15511	neutral	15511.jpg	Uber Eats is in Parkdale!!!	
15520	neutral	15520.jpg	Our picks for the Top 5 Summer Warehouse Sales in	
15525	neutral	15525.jpg	New hang-out at new digs!	
15527	neutral	15527.jpg	AUG 21: Book launch of / Thanks	
15533	neutral	15533.jpg	AUG 21: Book launch of / Thanks Susan Lee.	
15540	neutral	15540.jpg	Sold out house at the - gathering tonight in	
15556	neutral	15556.jpg	Tiff the most wonderful time of the year	
15567	neutral	15567.jpg	says sign will stay at City Hall. Smaller version to be made & move around	
15568	neutral	15568.jpg	Night market at yonge and Gould. Also a great mind for knick-knacks, jewelry, venetian masks, etc.	
15574	neutral	15574.jpg	She's a wee bit nipply ??	
15602	neutral	15602.jpg	Fav store from old/new hometown shows up in new/old hometown. ??	
15603	neutral	15603.jpg	1638 Bloor St, Unit 607, Toronto, M6P1A7 - see more:	
15610	neutral	15610.jpg	Politic'in' with prior to	
15612	neutral	15612.jpg	Laura asked for a little more drama! Cut & Colour by	
15615	neutral	15615.jpg	Our schedule this Labour Day long weekend.	
15624	neutral	15624.jpg	I am looking for a buyer on 10A&B BROOKERS LANE	
15628	neutral	15628.jpg	| 2007 City for Sale $5,290	
15638	neutral	15638.jpg	tomorrow its going down with yours truly.	
15642	neutral	15642.jpg	Looks like is Trending on Twitter.	
15648	neutral	15648.jpg	Live music tonight	
15653	neutral	15653.jpg	New York’s comes to Toronto September 29th	
15654	neutral	15654.jpg	In with We got 4 hours and no plan.	
15661	neutral	15661.jpg	Slowww Downnnn ...... Let me talk to you.... R2Bees concert September 6th	
15664	neutral	15664.jpg	Off to Diner En Blanc with Cheating in an Uber because we don't do coach.	
15669	neutral	15669.jpg	That's the way love goes!!!	
15677	neutral	15677.jpg	Chewing the fat with one of is always a pleasure, can't wait to pre-order his new book	
15678	neutral	15678.jpg	Check out my in	
15693	neutral	15693.jpg	has a number of projects nearing completion.	
15713	neutral	15713.jpg	Join my class tomorrow at 2111 Dundas St. W from 6-8 All levels welcome.	
15714	neutral	15714.jpg	Star of the day Saturday 's new departure to	
15719	neutral	15719.jpg	Private concert? Hellyeah.	
15725	neutral	15725.jpg	If I was your woman...the things I'd do to you!	
15727	neutral	15727.jpg	This book is for your soul! Great read by	
15728	neutral	15728.jpg	We'll be at the HERITAGE ANTIQUE MARKET - Monday - LABOUR DAY. 65 Dealers - Yonge & Steeles 10 to 5pm	
15729	neutral	15729.jpg	Roughly 100 guests + 48 hours = 1 Guinness World Record!!!	
15731	neutral	15731.jpg	Not a bad way to get	
15737	neutral	15737.jpg	hey Neil, your seat is waiting for you...	
15739	neutral	15739.jpg	Kids Latin Dance Class 4-7 years At Steps Dance Studio	
15743	neutral	15743.jpg	AUG 21: Book launch of / | Via	
15744	neutral	15744.jpg	See a virtual tour of my listing on - 22 LEADER LANE	
15751	neutral	15751.jpg	Stopped by the Bell Lightbox & have to say it was very hard not to purchase these two books!	
15754	neutral	15754.jpg	Summer sale ends today! Come in for amazing deals like $700 off of this leather sofa!	
15755	neutral	15755.jpg	I'm circling the bases w/ this tasty smoothie.	
15758	neutral	15758.jpg	Sept 10 album release +	
15759	neutral	15759.jpg	Challenge yourself and sign up for an Indoor activity today! Spots are limited	
15764	neutral	15764.jpg	Warm weather tour of Toronto now on in the downtown core	
15788	neutral	15788.jpg	& help raise money for a great cause w/ Now available at	
15789	neutral	15789.jpg	last tour, closet to is Feb 21.	
15790	neutral	15790.jpg	in - 2/4pm Today!	
15797	neutral	15797.jpg	Something's being filmed across the street from our office.	
15798	neutral	15798.jpg	FROM TO 21 AUG 2015, 5pm,	
15819	neutral	15819.jpg	all Greek to us??????	
15821	neutral	15821.jpg	Your Toronto Star for Wednesday, September 9.	
15822	neutral	15822.jpg	Yo! If you're in the area & up @ 630am tomorrow (Tuesday), I'll be on & show.	
15828	neutral	15828.jpg	| 2006 Speed6 for Sale $5,990	
15829	neutral	15829.jpg	You know this man? Caught on camera photo under skirts	
15833	neutral	15833.jpg	Check out ""What's On!"" for upcoming programs & events in September!	
15850	neutral	15850.jpg	Blues &;grunge rock band performs live at the Sept 23rd.	
15852	neutral	15852.jpg	congrats to Finezza for all your success !! Repost from	
15868	neutral	15868.jpg	IELTS Academic test at 200 Sheppard Avenue E, Toronto. Book now at	
15869	neutral	15869.jpg	I am looking for a renter on - 16 BROOKERS LANE	
15873	neutral	15873.jpg	Home renovation - finished basements. via	
15876	neutral	15876.jpg	“Elwes” Presley has left the building! Amazing interview w/producer &	
15882	neutral	15882.jpg	From the streets to the runway, visit for coverage	
15886	neutral	15886.jpg	Walking valleys of last weekend. How I wanted to be tarzaning canyons	
15888	neutral	15888.jpg	Check out my feature on own	
15904	neutral	15904.jpg	Mmm... our are the perfect compliment to any Which is your favourite?	
15909	neutral	15909.jpg	The Old Curiosity Tea shop, Follow me at:	
15924	neutral	15924.jpg	Toronto retail job fair !!!	
15926	neutral	15926.jpg	United We Stand	
15928	neutral	15928.jpg	Fuelling up for a busy day in the studio. ??	
15933	neutral	15933.jpg	Catch our host LIVE from on September 29	
15943	neutral	15943.jpg	Sometimes as an artist, I even dream in black & white ?? by Meryl McMaster	
15960	neutral	15960.jpg	Robert Plant & The Sensational Space Shifters hit the stage of the tonight.	
15962	neutral	15962.jpg	THIS SUNDAY! Card Show Gardens Arena	
15968	neutral	15968.jpg	The stunning checking out	
15974	neutral	15974.jpg	Soft 50% on this beautiful Sunny Saturday afternoon	
15977	neutral	15977.jpg	5 reasons why companies are outsourcing their	
15983	neutral	15983.jpg	See our latest ON and click to apply: Route Service Sales... -	
15984	neutral	15984.jpg	It's corn roast time & this year we are celebrating 40 years as a museum! Sept 10	
15989	neutral	15989.jpg	Stone Mattress also nom for the Trillium Book Award but Station Eleven is a cult favourite.	
15991	neutral	15991.jpg	Bought socks today that need to go on specific feet. Not seen that before!?	
15994	neutral	15994.jpg	James is in the house, the house that is!	
16013	neutral	16013.jpg	At 2072 Dundas St. W in at Howard Park with watching Lindy at the Belljar Cafe.	
16020	neutral	16020.jpg	Boo. Hiss! And this is why I shall enjoy every last sweaty second of this week.	
16023	neutral	16023.jpg	This Friday “FLIRT"" Lounge 718 College St	
16025	neutral	16025.jpg	Part Time Employer: Hospitality Network: $13-14/Hr	
16031	neutral	16031.jpg	SO CLOSE BUT SOOO FAR AWAAAYYYYY ??????????	
16053	neutral	16053.jpg	For $750k, this house can be yours. The catch? It's only 8-feet wide:	
16056	neutral	16056.jpg	now available @ Therapeutic CO2	
16060	neutral	16060.jpg	The Happy Together Tour hits tonight.	
16067	neutral	16067.jpg	We are at today in Please come see us to learn more about in your workplace.	
16073	neutral	16073.jpg	Park Fair. they don't post sale price on shelf.	
16092	neutral	16092.jpg	Tried a lot of great food today but my fav was from the rocked!	
16105	neutral	16105.jpg	Ever wondered how far can take you? in for more info about our global network!	
16110	neutral	16110.jpg	It's 4:20 and all craft beer pints are $5. Come grab a cold one	
16111	neutral	16111.jpg	found your soap!	
16116	neutral	16116.jpg	The Principles of Pricing Your Home -	
16120	neutral	16120.jpg	Wednesday is the new Thursday is the new Friday	
16133	neutral	16133.jpg	D&D night at BoardAgain	
16134	neutral	16134.jpg	Alright Tweeps.. tower the glass is falling. is closed for the to	
16148	neutral	16148.jpg	New look display shop them here:	
16150	neutral	16150.jpg	Roughly 100 guests + 48 hours = 1 Guinness World Record!!!	
16153	neutral	16153.jpg	Just Announced! 'Resistance’ LP launch Sat Nov 21 at	
16155	neutral	16155.jpg	Oysters XO shucks the Thompson Hotel Rooftop.	
16157	neutral	16157.jpg	Come party with this Sat for with party boys	
16164	neutral	16164.jpg	Loud like the spirit of Great Britain.	
16166	neutral	16166.jpg	September 1st: is officially in season!	
16172	neutral	16172.jpg	The final day of the inaugural draws to a close today in Scarborough.	
16179	neutral	16179.jpg	Summer Pint Toofer! 2 / $15 (+HST) direct order—email or call:	
16182	neutral	16182.jpg	a7 row 23 seats 12 13 ??	
16188	neutral	16188.jpg	Remember to stay hydrated!	
16205	neutral	16205.jpg	If you look carefully, you'll see a dog in the back of this pick up truck. Hello McFly? You're on the 401!	
16219	neutral	16219.jpg	Short on time but in need of your Chicken&Waffle fix? We just partnered with	
16225	neutral	16225.jpg	1st of the day	
16226	neutral	16226.jpg	Anna Vlahos doing report on selfies at Nathan Phillips Square	
16229	neutral	16229.jpg	MORE NEW This FANTASTIC Lady is available NOW!	
16234	neutral	16234.jpg	One can actually see the smog in the air today.	
16247	neutral	16247.jpg	Cinderella is going to the ball!	
16257	neutral	16257.jpg	Full Time Employer: Dean Group Rate: $40,000Yr	
16263	neutral	16263.jpg	to when and celebrated TIFF 2014 at the Windsor Arms Hotel.	
16270	neutral	16270.jpg	Gourmet from at	
16271	neutral	16271.jpg	Another great event with today in Thanks for having me!	
16278	neutral	16278.jpg	2015 winner to be announced Oct 15 at Reference Library Hosted by Radio's	
16284	neutral	16284.jpg	A bit hard to read with the glare, but there's no way this message doesn't have a double meaning	
16289	neutral	16289.jpg	Enjoy the island vibes - TRJ annual Boat Cruise - on Monday September 7 at 1pm -	
16296	neutral	16296.jpg	Warming up with	
16300	neutral	16300.jpg	So I for the year. (aka Mount St Louis) was hard but fun this year. goinfor3	
16313	neutral	16313.jpg	I dont even care how ridiculous this looks is officially tomorrow and I am more than ready	
16317	neutral	16317.jpg	Edible replica of the Princess Gates.	
16321	neutral	16321.jpg	the Leader in Wellness	
16332	neutral	16332.jpg	Late night wandering in unfamiliar neighbourhoods - new view of achieved! ??	
16337	neutral	16337.jpg	Sunday session in	
16342	neutral	16342.jpg	Canadian electronic duo hits the stage of the Sept 7th.	
16351	neutral	16351.jpg	Merch booth inside the venue!	
16356	neutral	16356.jpg	finally finished thanks to Delmer @	
16365	neutral	16365.jpg	Thanks for doing a in Come back soon!	
16368	neutral	16368.jpg	Today's special is "" Half price Rafute "" Sweet reduced soy sauce on braised pork belly	
16372	neutral	16372.jpg	2015 Book Awards finalist: for Stone Mattress by	
16376	neutral	16376.jpg	Wrestling paintings at Como en Casa. Enchilada verde special!	
16397	neutral	16397.jpg	End of with TRJ - Enjoy the island vibes - with DJ	
16399	neutral	16399.jpg	is killing it	
16403	neutral	16403.jpg	We're hiring! Keep an eye on our Culture page for current opportunities:	
16408	neutral	16408.jpg	Cake poutine is a winner at the Canadian National Exhibition!	
16414	neutral	16414.jpg	Rally for Change Don Valley East	
16417	neutral	16417.jpg	Casino Rueda Foundations Workshop At Steps Dance Studio	
16423	neutral	16423.jpg	Come party with this Sat for with party boys	
16427	neutral	16427.jpg	White crystals necklace...	
16441	neutral	16441.jpg	Lost,missing brindle Carin Terrier aka Toto-Wiizard of OZ named Tillie	
16451	neutral	16451.jpg	When, Where & Which celebrities to catch at	
16453	neutral	16453.jpg	Rally for change	
16467	neutral	16467.jpg	Marcel Aubut speaking to live on on a potential Olympic bid for Toronto.	
16468	neutral	16468.jpg	When was something only did	
16469	neutral	16469.jpg	The T in	
16485	neutral	16485.jpg	to be the of the International Festival, circa 1976!	
16490	neutral	16490.jpg	AUG 21: Book launch of / Thanks Ahsan Khokhar & all.	
16493	neutral	16493.jpg	Celebrate Ukrainian independence at Centennial Park today. It's a full day of food & fun (10am-11pm).	
16513	neutral	16513.jpg	great targeting! and I were wondering what it was about.	
16530	neutral	16530.jpg	learns new things today & in	
16543	neutral	16543.jpg	1 MONTH AWAY for in on :) <3	
16555	neutral	16555.jpg	Over 96 reviews Voted best & repairs in 2014 We can help you in &	
16571	neutral	16571.jpg	The and will be rocking the stage of the Sept 18th.	
16588	neutral	16588.jpg	Exhi-Bae-tion ?????? ?? xo	
16593	neutral	16593.jpg	Check out my in	
16594	neutral	16594.jpg	We are at right now in We will be here tomorrow as well.	
16599	neutral	16599.jpg	Houndtooth print is back!	
16600	neutral	16600.jpg	we're getting geared up for the Karma Cup this year! stay tuned for some more info!	
16622	neutral	16622.jpg	Your campaign doesn't attract as much people as wished. Why? Answer by	
16624	neutral	16624.jpg	These hedgehogs are all over town, but this one's for you	
16656	neutral	16656.jpg	Save the date: The sample sale opens in this Thursday!	
16687	neutral	16687.jpg	With my style my flo bringing the trap out	
16696	neutral	16696.jpg	Just under 2 hours until karaoke starts Let's have some fun!	
16701	neutral	16701.jpg	Chef Loseto's seasonal pick - Ontario	
16704	neutral	16704.jpg	Who will take home the Past winners include: In The Skin Of A Lion, Natasha And Other Stories	
16705	neutral	16705.jpg	Lawn Jockey sans horse	
16707	neutral	16707.jpg	The rolling out to help Build Resilient Communities!	
16708	neutral	16708.jpg	- We love Seth	
16714	neutral	16714.jpg	Your line up for the season closer	
16718	neutral	16718.jpg	Friday 8:45 $10 LiveMusic	
16724	neutral	16724.jpg	begins the Go On tour tonight in at with Doors at 8:30, show at 9:00.	
16730	neutral	16730.jpg	will be rocking the stage of the Bandshell 2NITE.	
16734	neutral	16734.jpg	Read all about Bil Antoniou's Heart Of The Storm up on the website now!	
16740	neutral	16740.jpg	Country Music hit group hits the stage of the tonight.	
16742	neutral	16742.jpg	I suppose I should have guessed, but it appears as though the rainbow ends at	
16753	neutral	16753.jpg	Rally for Change with	
16754	neutral	16754.jpg	Venture North with C100 and 111 Richmond	
16761	neutral	16761.jpg	Check out my Instagram for more jolt390 ??	
16766	neutral	16766.jpg	have a Jessica Fellowes Tix Oct 10th the offers 2-for-1 Basket Bites	
16773	neutral	16773.jpg	We're in Come visit our new exhibition on at 49 Wynford Dr. Yes, it is in a truck!	
16776	neutral	16776.jpg	did you ever think you'd see your song become ""soft rock""?	
16779	neutral	16779.jpg	What tremendous script & direction. Amazing Take a bow master!	
16785	neutral	16785.jpg	Taking from Union to as I fly to to visit	
16787	neutral	16787.jpg	""Do not poke anybody in the eye with your bow.""-John Oswald	
16793	neutral	16793.jpg	and I sharing a moment of passion.	
